date,twse_close,tsmc_close,nasdaq_close,nvidia_close,sox_close
2022-03-07,17178.689453125,576.0,12830.9599609375,21.35199928283691,3098.929931640625
2022-03-08,16825.25,563.0,12795.5498046875,21.513999938964844,3156.8701171875
2022-03-09,17015.359375,568.0,13255.5498046875,23.013999938964844,3282.179931640625
2022-03-10,17433.19921875,587.0,13129.9599609375,22.65800094604492,3211.070068359375
2022-03-11,17264.740234375,575.0,12843.8095703125,22.100000381469727,3144.14990234375
2022-03-14,17263.0390625,572.0,12581.2197265625,21.329999923706055,3047.5
2022-03-15,16926.060546875,558.0,12948.6201171875,22.972999572753903,3180.239990234375
2022-03-16,16940.830078125,558.0,13436.5498046875,24.496000289916992,3340.070068359375
2022-03-17,17448.220703125,582.0,13614.7802734375,24.766000747680664,3364.550048828125
2022-03-18,17456.51953125,581.0,13893.83984375,26.45299911499023,3432.300048828125
2022-03-21,17560.359375,586.0,13838.4599609375,26.733999252319336,3423.239990234375
2022-03-22,17559.7109375,583.0,14108.8203125,26.52400016784668,3445.85009765625
2022-03-23,17731.369140625,590.0,13922.599609375,25.63400077819824,3360.320068359375
2022-03-24,17699.060546875,591.0,14191.83984375,28.149999618530273,3532.719970703125
2022-03-25,17676.94921875,598.0,14169.2998046875,27.691999435424805,3525.340087890625
2022-03-28,17520.009765625,584.0,14354.900390625,28.2189998626709,3547.169921875
2022-03-29,17548.66015625,589.0,14619.6396484375,28.6560001373291,3625.580078125
2022-03-30,17740.560546875,600.0,14442.26953125,27.690000534057617,3508.6201171875
2022-03-31,17693.470703125,597.0,14220.51953125,27.285999298095703,3429.0
2022-04-01,17625.58984375,589.0,14261.5,26.711999893188477,3366.639892578125
2022-04-04,,,14532.5498046875,27.36000061035156,3424.949951171875
2022-04-05,,,14204.169921875,25.930999755859375,3269.820068359375
2022-04-06,17522.5,578.0,13888.8203125,24.406999588012695,3193.9599609375
2022-04-07,17178.630859375,566.0,13897.2998046875,24.20800018310547,3197.43994140625
2022-04-08,17284.5390625,567.0,13711.0,23.118999481201172,3120.159912109375
2022-04-11,17048.369140625,558.0,13411.9599609375,21.91699981689453,3055.090087890625
2022-04-12,16990.91015625,557.0,13371.5703125,21.503999710083008,3047.469970703125
2022-04-13,17301.650390625,573.0,13643.58984375,22.20299911499023,3119.320068359375
2022-04-14,17245.650390625,573.0,13351.080078125,21.257999420166016,3028.219970703125
2022-04-15,17004.1796875,562.0,,,
2022-04-18,16898.869140625,561.0,13332.3603515625,21.78300094604492,3085.18994140625
2022-04-19,16993.400390625,565.0,13619.66015625,22.197999954223633,3153.22998046875
2022-04-20,17148.880859375,570.0,13453.0703125,21.48200035095215,3142.199951171875
2022-04-21,17127.94921875,565.0,13174.650390625,20.183000564575195,3058.739990234375
2022-04-22,17025.08984375,558.0,12839.2900390625,19.51499938964844,2989.830078125
2022-04-25,16620.900390625,547.0,13004.849609375,19.902000427246097,3042.389892578125
2022-04-26,16644.7890625,546.0,12490.740234375,18.788000106811523,2909.1201171875
2022-04-27,16303.349609375,526.0,12488.9296875,18.415000915527344,2894.909912109375
2022-04-28,16419.380859375,531.0,12871.5302734375,19.781999588012695,3056.360107421875
2022-04-29,16592.1796875,538.0,12334.6396484375,18.54700088500977,2919.739990234375
2022-05-02,,,12536.01953125,19.53300094604492,3022.239990234375
2022-05-03,16498.900390625,531.0,12563.759765625,19.60199928283691,3044.889892578125
2022-05-04,16565.830078125,534.0,12964.8603515625,20.333999633789062,3163.7900390625
2022-05-05,16696.119140625,542.0,12317.6904296875,18.8439998626709,3005.530029296875
2022-05-06,16408.19921875,528.0,12144.66015625,18.674999237060547,2982.06005859375
2022-05-09,16048.919921875,520.0,11623.25,16.950000762939453,2829.10009765625
2022-05-10,16061.7001953125,518.0,11737.669921875,17.594999313354492,2900.1298828125
2022-05-11,16006.25,521.0,11364.240234375,16.6299991607666,2811.93994140625
2022-05-12,15616.6796875,505.0,11370.9599609375,16.174999237060547,2827.2099609375
2022-05-13,15832.5400390625,511.0,11805.0,17.70599937438965,2970.3701171875
2022-05-16,15901.0400390625,520.0,11662.7900390625,17.263999938964844,2920.06005859375
2022-05-17,16056.08984375,530.0,11984.51953125,18.177000045776367,3066.5
2022-05-18,16296.8603515625,538.0,11418.150390625,16.937999725341797,2907.9599609375
2022-05-19,16020.3203125,522.0,11388.5,17.124000549316406,2890.330078125
2022-05-20,16144.849609375,530.0,11354.6201171875,16.694000244140625,2882.64990234375
2022-05-23,16156.41015625,528.0,11535.26953125,16.898000717163086,2898.429931640625
2022-05-24,15963.6298828125,520.0,11264.4501953125,16.15399932861328,2827.050048828125
2022-05-25,16104.0302734375,524.0,11434.740234375,16.975000381469727,2882.929931640625
2022-05-26,15968.830078125,514.0,11740.650390625,17.85099983215332,2994.610107421875
2022-05-27,16266.2197265625,530.0,12131.1298828125,18.81100082397461,3115.35009765625
2022-05-30,16610.619140625,547.0,,,
2022-05-31,16807.76953125,560.0,12081.3896484375,18.67200088500977,3098.68994140625
2022-06-01,16675.08984375,549.0,11994.4599609375,18.31999969482422,3049.030029296875
2022-06-02,16552.5703125,540.0,12316.900390625,19.59199905395508,3157.97998046875
2022-06-03,,,12012.73046875,18.719999313354492,3062.590087890625
2022-06-06,16605.9609375,540.0,12061.3701171875,18.785999298095703,3062.739990234375
2022-06-07,16512.880859375,535.0,12175.23046875,18.926000595092773,3092.969970703125
2022-06-08,16670.509765625,544.0,12086.26953125,18.64800071716309,3019.10009765625
2022-06-09,16621.33984375,541.0,11754.23046875,18.04800033569336,2937.7900390625
2022-06-10,16460.119140625,530.0,11340.01953125,16.974000930786133,2831.97998046875
2022-06-13,16070.98046875,516.0,10809.23046875,15.647000312805176,2673.0
2022-06-14,16047.3701171875,513.0,10828.349609375,15.836000442504885,2689.889892578125
2022-06-15,15999.25,509.0,11099.150390625,16.527000427246094,2737.550048828125
2022-06-16,15838.6103515625,508.0,10646.099609375,15.60099983215332,2566.860107421875
2022-06-17,15641.259765625,501.0,10798.349609375,15.880000114440918,2578.5400390625
2022-06-20,15367.580078125,498.0,,,
2022-06-21,15728.6396484375,505.0,11069.2998046875,16.56599998474121,2649.3701171875
2022-06-22,15347.75,494.5,11053.080078125,16.360000610351562,2619.7099609375
2022-06-23,15176.4404296875,485.5,11232.1904296875,16.225000381469727,2602.739990234375
2022-06-24,15303.3203125,486.5,11607.6201171875,17.125999450683594,2718.469970703125
2022-06-27,15548.009765625,498.5,11524.5498046875,16.868999481201172,2713.47998046875
2022-06-28,15439.919921875,497.5,11181.5400390625,15.982000350952148,2642.070068359375
2022-06-29,15240.1298828125,491.0,11177.8896484375,15.541999816894531,2583.97998046875
2022-06-30,14825.73046875,476.0,11028.740234375,15.159000396728516,2556.25
2022-07-01,14343.080078125,453.5,11127.849609375,14.52299976348877,2458.4599609375
2022-07-04,14217.0595703125,440.0,,,
2022-07-05,14349.2001953125,446.0,11322.240234375,14.96399974822998,2477.639892578125
2022-07-06,13985.509765625,435.5,11361.849609375,15.130000114440918,2494.110107421875
2022-07-07,14336.26953125,457.5,11621.349609375,15.857999801635742,2605.889892578125
2022-07-08,14464.5302734375,467.0,11635.3095703125,15.838000297546388,2618.02001953125
2022-07-11,14340.5302734375,462.0,11372.599609375,15.152000427246094,2553.68994140625
2022-07-12,13950.6201171875,449.5,11264.73046875,15.08199977874756,2558.169921875
2022-07-13,14324.6796875,470.5,11247.580078125,15.163999557495115,2577.360107421875
2022-07-14,14438.51953125,475.0,11251.1904296875,15.371999740600586,2626.919921875
2022-07-15,14550.6201171875,492.5,11452.419921875,15.76200008392334,2693.77001953125
2022-07-18,14719.6396484375,495.5,11360.0498046875,16.10099983215332,2679.570068359375
2022-07-19,14694.080078125,491.0,11713.150390625,16.992000579833984,2803.139892578125
2022-07-20,14733.2197265625,495.0,11897.650390625,17.80699920654297,2872.9599609375
2022-07-21,14937.7001953125,501.0,12059.6103515625,18.049999237060547,2916.81005859375
2022-07-22,14949.3603515625,503.0,11834.1103515625,17.319000244140625,2842.409912109375
2022-07-25,14936.330078125,499.5,11782.669921875,17.02400016784668,2825.030029296875
2022-07-26,14806.7802734375,495.0,11562.5703125,16.533000946044922,2778.9599609375
2022-07-27,14921.58984375,502.0,12032.419921875,17.790000915527344,2911.0
2022-07-28,14891.900390625,501.0,12162.58984375,17.983999252319336,2944.5
2022-07-29,15000.0703125,509.0,12390.6904296875,18.163000106811523,2967.139892578125
2022-08-01,14981.6904296875,504.0,12368.98046875,18.44099998474121,2978.320068359375
2022-08-02,14747.23046875,492.0,12348.759765625,18.525999069213867,2974.75
2022-08-03,14777.01953125,501.0,12668.16015625,18.89299964904785,3053.4599609375
2022-08-04,14702.2001953125,500.0,12720.580078125,19.21500015258789,3081.409912109375
2022-08-05,15036.0400390625,516.0,12657.5498046875,18.98900032043457,3053.389892578125
2022-08-08,15020.41015625,512.0,12644.4599609375,17.792999267578125,3004.340087890625
2022-08-09,15050.2802734375,510.0,12493.9296875,17.086000442504883,2866.89990234375
2022-08-10,14939.01953125,500.0,12854.7998046875,18.097000122070312,2988.7099609375
2022-08-11,15197.849609375,514.0,12779.91015625,17.941999435424805,2978.699951171875
2022-08-12,15288.9697265625,517.0,13047.1904296875,18.708999633789062,3067.840087890625
2022-08-15,15417.349609375,523.0,13128.0498046875,19.031999588012695,3077.330078125
2022-08-16,15420.5703125,525.0,13102.5498046875,18.878999710083008,3045.639892578125
2022-08-17,15465.4501953125,527.0,12938.1201171875,18.334999084472656,2970.1201171875
2022-08-18,15396.759765625,520.0,12965.33984375,18.77300071716309,3037.840087890625
2022-08-19,15408.7802734375,519.0,12705.2197265625,17.849000930786133,2953.340087890625
2022-08-22,15245.1396484375,512.0,12381.5703125,17.034000396728516,2843.3701171875
2022-08-23,15095.8896484375,504.0,12381.2998046875,17.180999755859375,2864.31005859375
2022-08-24,15069.1904296875,503.0,12431.5302734375,17.222000122070312,2866.179931640625
2022-08-25,15200.0400390625,508.0,12639.26953125,17.913000106811523,2971.070068359375
2022-08-26,15278.4404296875,512.0,12141.7099609375,16.260000228881836,2798.43994140625
2022-08-29,14926.1904296875,498.5,12017.669921875,15.800999641418455,2744.5
2022-08-30,14953.6298828125,496.0,11883.1396484375,15.468000411987305,2708.6298828125
2022-08-31,15095.4404296875,505.0,11816.2001953125,15.093999862670898,2677.389892578125
2022-09-01,14801.8603515625,490.5,11785.1298828125,13.937000274658203,2625.949951171875
2022-09-02,14673.0400390625,485.0,11630.8603515625,13.647000312805176,2599.260009765625
2022-09-05,14661.099609375,486.0,,,
2022-09-06,14677.2001953125,489.0,11544.91015625,13.46500015258789,2571.469970703125
2022-09-07,14410.0498046875,472.5,11791.900390625,13.71399974822998,2611.5
2022-09-08,14583.419921875,475.0,11862.1298828125,13.989999771118164,2658.179931640625
2022-09-09,,,12112.3095703125,14.38700008392334,2721.77001953125
2022-09-12,14807.4296875,486.5,12266.41015625,14.505000114440918,2731.090087890625
2022-09-13,14894.41015625,493.0,11633.5703125,13.130999565124512,2562.27001953125
2022-09-14,14658.3095703125,480.0,11719.6796875,13.128000259399414,2591.510009765625
2022-09-15,14670.0400390625,476.5,11552.3603515625,12.928999900817873,2549.5400390625
2022-09-16,14561.759765625,472.0,11448.400390625,13.197999954223633,2563.139892578125
2022-09-19,14425.6796875,467.0,11535.01953125,13.381999969482422,2577.93994140625
2022-09-20,14549.2998046875,476.5,11425.0498046875,13.175999641418455,2539.5
2022-09-21,14424.51953125,471.0,11220.1904296875,13.26099967956543,2514.9599609375
2022-09-22,14284.6298828125,464.5,11066.8095703125,12.560999870300291,2444.25
2022-09-23,14118.3798828125,455.0,10867.9296875,12.515999794006348,2408.89990234375
2022-09-26,13778.1904296875,446.5,10802.919921875,12.227999687194824,2373.469970703125
2022-09-27,13826.58984375,448.0,10829.5,12.413000106811523,2398.0400390625
2022-09-28,13466.0703125,438.0,11051.6396484375,12.736000061035156,2427.260009765625
2022-09-29,13534.259765625,435.0,10737.509765625,12.220000267028809,2347.360107421875
2022-09-30,13424.580078125,422.0,10575.6201171875,12.138999938964844,2306.699951171875
2022-10-03,13300.48046875,417.0,10815.4296875,12.51200008392334,2393.320068359375
2022-10-04,13576.51953125,429.0,11176.41015625,13.166999816894531,2500.110107421875
2022-10-05,13801.4296875,445.0,11148.6396484375,13.208999633789062,2523.610107421875
2022-10-06,13892.0498046875,451.0,11073.3095703125,13.130000114440918,2508.840087890625
2022-10-07,13702.2802734375,438.0,10652.400390625,12.076000213623049,2356.75
2022-10-10,,,10542.099609375,11.670000076293944,2275.340087890625
2022-10-11,13106.0302734375,401.5,10426.1904296875,11.586000442504885,2218.489990234375
2022-10-12,13081.240234375,397.5,10417.099609375,11.5,2198.60009765625
2022-10-13,12810.73046875,395.0,10649.150390625,11.960000038146973,2263.239990234375
2022-10-14,13128.1201171875,412.0,10321.3896484375,11.22700023651123,2162.320068359375
2022-10-17,12966.0498046875,397.0,10675.7998046875,11.887999534606934,2211.659912109375
2022-10-18,13124.6796875,407.0,10772.400390625,11.967000007629396,2220.9599609375
2022-10-19,12976.759765625,395.5,10680.509765625,12.050999641418455,2237.739990234375
